Transaction_Date,Sale_Amount,Store_Location,State,Territory_Manager
2022-09-03,6.02,Bayonne,New Jersey,Miami Vue
2022-09-03,20.36,South Portland,Maine,Erbayne Middleton
2022-09-03,12.32,Clifton,New Jersey,Miami Vue
2022-09-03,134.8,Clifton,New Jersey,Miami Vue
2022-09-03,7.85,Clifton,New Jersey,Miami Vue
2022-09-03,6.02,Hoboken,New Jersey,Miami Vue
2022-09-03,195.09,Cape May,New Jersey,Miami Vue
2022-09-04,214.32,Vineland,New Jersey,Miami Vue
2022-09-04,4.32,Montclair,New Jersey,Miami Vue
2022-09-04,14.0,Morristown,New Jersey,Miami Vue
2022-09-04,26.52,New Brunswick,New Jersey,Miami Vue
2022-09-04,26.52,New Brunswick,New Jersey,Miami Vue
2022-09-04,280.28,Newark,New Jersey,Miami Vue
2022-09-04,32.64,Paterson,New Jersey,Miami Vue
2022-09-04,9.09,Passaic,New Jersey,Miami Vue
2022-09-04,9.09,Passaic,New Jersey,Miami Vue
2022-09-04,10.1,Passaic,New Jersey,Miami Vue
2022-09-04,57.12,Passaic,New Jersey,Miami Vue
2022-09-04,57.12,Montclair,New Jersey,Miami Vue
2022-09-04,20.36,Newark,New Jersey,Miami Vue
2022-09-04,20.36,Jersey City,New Jersey,Miami Vue
2022-09-04,771.36,Newark,New Jersey,Miami Vue
2022-09-04,209.24,Hoboken,New Jersey,Miami Vue
2022-09-04,26.52,Jersey City,New Jersey,Miami Vue
2022-09-04,109.22,Bar Harbor,Maine,Erbayne Middleton
2022-09-04,75.88,Kennebunkport,Maine,Erbayne Middleton
2022-09-04,6.0,Orono,Maine,Erbayne Middleton
2022-09-04,280.28,Orono,Maine,Erbayne Middleton
2022-09-04,75.42,South Portland,Maine,Erbayne Middleton
2022-09-04,28.92,Bar Harbor,Maine,Erbayne Middleton
2022-09-04,13.13,Atlantic City,New Jersey,Miami Vue
2022-09-04,120.82,Cape May,New Jersey,Miami Vue
2022-09-04,119.81,Clifton,New Jersey,Miami Vue
2022-09-04,33.13,Hackensack,New Jersey,Miami Vue
2022-09-04,13.13,Hackensack,New Jersey,Miami Vue
2022-09-04,6.02,Atlantic City,New Jersey,Miami Vue
2022-09-04,13.13,Hackensack,New Jersey,Miami Vue
2022-09-05,8.45,Clifton,New Jersey,Miami Vue
2022-09-05,39.75,East Orange,New Jersey,Miami Vue
2022-09-05,189.0,Hackensack,New Jersey,Miami Vue
2022-09-05,2.88,Jersey City,New Jersey,Miami Vue
2022-09-05,8.0,Morristown,New Jersey,Miami Vue
2022-09-05,108.33,Newark,New Jersey,Miami Vue
2022-09-05,205.8,Trenton,New Jersey,Miami Vue
2022-09-05,12.12,Cape May,New Jersey,Miami Vue
2022-09-05,10.1,Montclair,New Jersey,Miami Vue
2022-09-05,12.12,Cape May,New Jersey,Miami Vue
2022-09-05,10.1,Montclair,New Jersey,Miami Vue
2022-09-05,312.7,Bayonne,New Jersey,Miami Vue
2022-09-05,12.4,Bangor,Maine,Erbayne Middleton
2022-09-05,1294.3,Lewiston,Maine,Erbayne Middleton
2022-09-05,8.45,Lewiston,Maine,Erbayne Middleton
2022-09-05,379.4,Orono,Maine,Erbayne Middleton
2022-09-05,157.28,Bangor,Maine,Erbayne Middleton
2022-09-05,57.12,South Portland,Maine,Erbayne Middleton
2022-09-05,26.4,South Portland,Maine,Erbayne Middleton
2022-09-05,1275.44,Atlantic City,New Jersey,Miami Vue
2022-09-05,217.34,South Portland,Maine,Erbayne Middleton
2022-09-05,19.36,Cape May,New Jersey,Miami Vue
2022-09-06,254.9,New Brunswick,New Jersey,Miami Vue
2022-09-06,155.6,Vineland,New Jersey,Miami Vue
2022-09-06,57.12,Vineland,New Jersey,Miami Vue
2022-09-06,4.0,Trenton,New Jersey,Miami Vue
2022-09-06,26.52,Trenton,New Jersey,Miami Vue
2022-09-06,34.43,Trenton,New Jersey,Miami Vue
2022-09-06,253.16,Paterson,New Jersey,Miami Vue
2022-09-06,6.02,New Brunswick,New Jersey,Miami Vue
2022-09-06,97.74,Jersey City,New Jersey,Miami Vue
2022-09-06,145.97,Hackensack,New Jersey,Miami Vue
2022-09-06,752.82,Clifton,New Jersey,Miami Vue
2022-09-06,110.25,Cape May,New Jersey,Miami Vue
2022-09-06,13.13,Bayonne,New Jersey,Miami Vue
2022-09-06,25.0,Atlantic City,New Jersey,Miami Vue
2022-09-06,6.02,Atlantic City,New Jersey,Miami Vue
2022-09-06,603.5,South Portland,Maine,Erbayne Middleton
2022-09-06,12.12,Bangor,Maine,Erbayne Middleton
2022-09-06,6.85,Hackensack,New Jersey,Miami Vue
2022-09-07,28.0,Morristown,New Jersey,Miami Vue
2022-09-07,20.36,New Brunswick,New Jersey,Miami Vue
2022-09-07,312.7,Newark,New Jersey,Miami Vue
2022-09-07,68.88,Newark,New Jersey,Miami Vue
2022-09-07,213.82,Vineland,New Jersey,Miami Vue
2022-09-07,68.88,Trenton,New Jersey,Miami Vue
2022-09-07,19.48,Newark,New Jersey,Miami Vue
2022-09-07,30.62,Passaic,New Jersey,Miami Vue
2022-09-07,111.9,Passaic,New Jersey,Miami Vue
2022-09-07,26.4,Trenton,New Jersey,Miami Vue
2022-09-07,152.4,Morristown,New Jersey,Miami Vue
2022-09-07,223.8,Newark,New Jersey,Miami Vue
2022-09-07,26.4,Montclair,New Jersey,Miami Vue
2022-09-07,26.52,Cape May,New Jersey,Miami Vue
2022-09-07,28.69,Jersey City,New Jersey,Miami Vue
2022-09-07,189.0,Bangor,Maine,Erbayne Middleton
2022-09-07,683.36,Bar Harbor,Maine,Erbayne Middleton
2022-09-07,1294.3,Lewiston,Maine,Erbayne Middleton
2022-09-07,18.0,Lewiston,Maine,Erbayne Middleton
2022-09-07,10.1,Orono,Maine,Erbayne Middleton
2022-09-07,28.92,Montclair,New Jersey,Miami Vue
2022-09-07,9.95,Cape May,New Jersey,Miami Vue
2022-09-07,126.18,Clifton,New Jersey,Miami Vue
2022-09-07,114.71,Clifton,New Jersey,Miami Vue
2022-09-07,113.43,Clifton,New Jersey,Miami Vue
2022-09-07,76.86,South Portland,Maine,Erbayne Middleton
2022-09-08,48.96,Newark,New Jersey,Miami Vue
2022-09-08,20.36,Newark,New Jersey,Miami Vue
2022-09-08,715.0,Passaic,New Jersey,Miami Vue
2022-09-08,48.0,Passaic,New Jersey,Miami Vue
2022-09-08,254.9,Trenton,New Jersey,Miami Vue
2022-09-08,12.12,Trenton,New Jersey,Miami Vue
2022-09-08,36.15,Trenton,New Jersey,Miami Vue
2022-09-08,7.85,Vineland,New Jersey,Miami Vue
2022-09-08,111.6,Vineland,New Jersey,Miami Vue
2022-09-08,48.96,Newark,New Jersey,Miami Vue
2022-09-08,232.4,Trenton,New Jersey,Miami Vue
2022-09-08,14.32,Morristown,New Jersey,Miami Vue
2022-09-08,28.92,New Brunswick,New Jersey,Miami Vue
2022-09-08,228.3,Montclair,New Jersey,Miami Vue
2022-09-08,132.9,Morristown,New Jersey,Miami Vue
2022-09-08,26.52,Bar Harbor,Maine,Erbayne Middleton
2022-09-08,10.1,Bar Harbor,Maine,Erbayne Middleton
2022-09-08,9.09,Bar Harbor,Maine,Erbayne Middleton
2022-09-08,232.12,Kennebunkport,Maine,Erbayne Middleton
2022-09-08,4.32,South Portland,Maine,Erbayne Middleton
2022-09-08,23.44,Kennebunkport,Maine,Erbayne Middleton
2022-09-08,57.7,Atlantic City,New Jersey,Miami Vue
2022-09-08,188.2,Cape May,New Jersey,Miami Vue
2022-09-08,10.1,East Orange,New Jersey,Miami Vue
2022-09-08,238.56,Jersey City,New Jersey,Miami Vue
2022-09-08,8.45,Atlantic City,New Jersey,Miami Vue
2022-09-09,68.88,Newark,New Jersey,Miami Vue
2022-09-09,76.36,Morristown,New Jersey,Miami Vue
2022-09-09,8.36,Morristown,New Jersey,Miami Vue
2022-09-09,19.36,New Brunswick,New Jersey,Miami Vue
2022-09-09,2.4,New Brunswick,New Jersey,Miami Vue
2022-09-09,179.39,Newark,New Jersey,Miami Vue
2022-09-09,6.0,Trenton,New Jersey,Miami Vue
2022-09-09,232.4,Passaic,New Jersey,Miami Vue
2022-09-09,108.33,Paterson,New Jersey,Miami Vue
2022-09-09,6.0,Paterson,New Jersey,Miami Vue
2022-09-09,52.4,Paterson,New Jersey,Miami Vue
2022-09-09,25.45,Trenton,New Jersey,Miami Vue
2022-09-09,237.28,Morristown,New Jersey,Miami Vue
2022-09-09,20.36,Newark,New Jersey,Miami Vue
2022-09-09,111.9,Montclair,New Jersey,Miami Vue
2022-09-09,144.0,Montclair,New Jersey,Miami Vue
2022-09-09,20.36,Jersey City,New Jersey,Miami Vue
2022-09-09,111.6,Bar Harbor,Maine,Erbayne Middleton
2022-09-09,13.13,Bar Harbor,Maine,Erbayne Middleton
2022-09-09,74.5,Lewiston,Maine,Erbayne Middleton
2022-09-09,26.4,South Portland,Maine,Erbayne Middleton
2022-09-09,20.36,Atlantic City,New Jersey,Miami Vue
2022-09-09,155.6,Bayonne,New Jersey,Miami Vue
2022-09-09,13.13,Bar Harbor,Maine,Erbayne Middleton
2022-09-09,74.28,Clifton,New Jersey,Miami Vue
2022-09-09,52.4,Clifton,New Jersey,Miami Vue
2022-09-09,27.52,Hoboken,New Jersey,Miami Vue
2022-09-09,28.92,Hoboken,New Jersey,Miami Vue
2022-09-09,132.3,Hoboken,New Jersey,Miami Vue
2022-09-09,296.6,Cape May,New Jersey,Miami Vue
2022-09-10,12.0,Morristown,New Jersey,Miami Vue
2022-09-10,6.02,Morristown,New Jersey,Miami Vue
2022-09-10,68.88,New Brunswick,New Jersey,Miami Vue
2022-09-10,8.0,New Brunswick,New Jersey,Miami Vue
2022-09-10,72.87,Newark,New Jersey,Miami Vue
2022-09-10,12.0,Passaic,New Jersey,Miami Vue
2022-09-10,65.5,Passaic,New Jersey,Miami Vue
2022-09-10,254.9,Paterson,New Jersey,Miami Vue
2022-09-10,263.88,Vineland,New Jersey,Miami Vue
2022-09-10,19.36,Jersey City,New Jersey,Miami Vue
2022-09-10,23.44,Newark,New Jersey,Miami Vue
2022-09-10,1292.0,Hoboken,New Jersey,Miami Vue
2022-09-10,272.24,Clifton,New Jersey,Miami Vue
2022-09-10,232.4,Kennebunkport,Maine,Erbayne Middleton
2022-09-10,126.18,Clifton,New Jersey,Miami Vue
2022-09-10,20.36,Cape May,New Jersey,Miami Vue
2022-09-10,66.0,Bayonne,New Jersey,Miami Vue
2022-09-10,76.36,Atlantic City,New Jersey,Miami Vue
2022-09-10,26.4,South Portland,Maine,Erbayne Middleton
2022-09-10,312.7,South Portland,Maine,Erbayne Middleton
2022-09-10,63.7,Lewiston,Maine,Erbayne Middleton
2022-09-10,254.9,Kennebunkport,Maine,Erbayne Middleton
2022-09-10,19.36,Bar Harbor,Maine,Erbayne Middleton
2022-09-10,1294.3,Bangor,Maine,Erbayne Middleton
2022-09-10,8.0,East Orange,New Jersey,Miami Vue
2022-09-11,1317.7,New Brunswick,New Jersey,Miami Vue
2022-09-11,27.52,Vineland,New Jersey,Miami Vue
2022-09-11,13.13,Montclair,New Jersey,Miami Vue
2022-09-11,24.33,New Brunswick,New Jersey,Miami Vue
2022-09-11,71.8,Morristown,New Jersey,Miami Vue
2022-09-11,233.92,Newark,New Jersey,Miami Vue
2022-09-11,20.36,Trenton,New Jersey,Miami Vue
2022-09-11,20.36,Passaic,New Jersey,Miami Vue
2022-09-11,15.35,Passaic,New Jersey,Miami Vue
2022-09-11,272.24,Trenton,New Jersey,Miami Vue
2022-09-11,60.72,Trenton,New Jersey,Miami Vue
2022-09-11,232.12,Newark,New Jersey,Miami Vue
2022-09-11,61.14,Montclair,New Jersey,Miami Vue
2022-09-11,280.28,Hoboken,New Jersey,Miami Vue
2022-09-11,8.0,Hoboken,New Jersey,Miami Vue
2022-09-11,134.8,Jersey City,New Jersey,Miami Vue
2022-09-11,12.7,Bangor,Maine,Erbayne Middleton
2022-09-11,637.52,Bar Harbor,Maine,Erbayne Middleton
2022-09-11,108.33,Lewiston,Maine,Erbayne Middleton
2022-09-11,2.4,Lewiston,Maine,Erbayne Middleton
2022-09-11,12.4,Kennebunkport,Maine,Erbayne Middleton
2022-09-11,29.3,Atlantic City,New Jersey,Miami Vue
2022-09-11,40.55,Clifton,New Jersey,Miami Vue
2022-09-11,119.81,Hackensack,New Jersey,Miami Vue
2022-09-11,6.0,Hoboken,New Jersey,Miami Vue
2022-09-11,13.13,Hoboken,New Jersey,Miami Vue
2022-09-11,29.3,Lewiston,Maine,Erbayne Middleton
2022-09-12,7.85,Morristown,New Jersey,Miami Vue
2022-09-12,1294.3,Hoboken,New Jersey,Miami Vue
2022-09-12,2.4,Hoboken,New Jersey,Miami Vue
2022-09-12,44.0,Jersey City,New Jersey,Miami Vue
2022-09-12,108.33,Montclair,New Jersey,Miami Vue
2022-09-12,23.44,New Brunswick,New Jersey,Miami Vue
2022-09-12,24.2,Trenton,New Jersey,Miami Vue
2022-09-12,20.36,Newark,New Jersey,Miami Vue
2022-09-12,109.22,Passaic,New Jersey,Miami Vue
2022-09-12,15.35,Passaic,New Jersey,Miami Vue
2022-09-12,60.72,Trenton,New Jersey,Miami Vue
2022-09-12,17.7,Clifton,New Jersey,Miami Vue
2022-09-12,228.77,Newark,New Jersey,Miami Vue
2022-09-12,6.02,Clifton,New Jersey,Miami Vue
2022-09-12,12.0,Cape May,New Jersey,Miami Vue
2022-09-12,111.9,Bangor,Maine,Erbayne Middleton
2022-09-12,195.3,Bangor,Maine,Erbayne Middleton
2022-09-12,17.7,Cape May,New Jersey,Miami Vue
2022-09-12,47.61,Bangor,Maine,Erbayne Middleton
2022-09-12,20.36,Kennebunkport,Maine,Erbayne Middleton
2022-09-12,131.07,Lewiston,Maine,Erbayne Middleton
2022-09-12,88.42,Kennebunkport,Maine,Erbayne Middleton
2022-09-12,801.88,Orono,Maine,Erbayne Middleton
2022-09-12,57.7,Orono,Maine,Erbayne Middleton
2022-09-12,24.28,Atlantic City,New Jersey,Miami Vue
2022-09-12,24.28,Atlantic City,New Jersey,Miami Vue
2022-09-12,26.4,Bayonne,New Jersey,Miami Vue
2022-09-12,9.45,Lewiston,Maine,Erbayne Middleton
2022-09-13,195.09,Hackensack,New Jersey,Miami Vue
2022-09-13,36.15,Trenton,New Jersey,Miami Vue
2022-09-13,39.72,East Orange,New Jersey,Miami Vue
2022-09-13,24.2,Montclair,New Jersey,Miami Vue
2022-09-13,827.45,Clifton,New Jersey,Miami Vue
2022-09-13,4.32,Morristown,New Jersey,Miami Vue
2022-09-13,28.92,New Brunswick,New Jersey,Miami Vue
2022-09-13,136.12,Trenton,New Jersey,Miami Vue
2022-09-13,9.95,Morristown,New Jersey,Miami Vue
2022-09-13,51.96,Bayonne,New Jersey,Miami Vue
2022-09-13,10.1,South Portland,Maine,Erbayne Middleton
2022-09-13,346.68,Atlantic City,New Jersey,Miami Vue
2022-09-13,24.28,Orono,Maine,Erbayne Middleton
2022-09-13,134.56,Orono,Maine,Erbayne Middleton
2022-09-13,1250.96,Orono,Maine,Erbayne Middleton
2022-09-13,63.7,Lewiston,Maine,Erbayne Middleton
2022-09-13,88.42,Kennebunkport,Maine,Erbayne Middleton
2022-09-13,201.8,Bar Harbor,Maine,Erbayne Middleton
2022-09-13,2.88,Bar Harbor,Maine,Erbayne Middleton
2022-09-13,213.82,Atlantic City,New Jersey,Miami Vue
2022-09-14,26.52,Hoboken,New Jersey,Miami Vue
2022-09-14,44.0,Hoboken,New Jersey,Miami Vue
2022-09-14,8.0,Jersey City,New Jersey,Miami Vue
2022-09-14,27.52,Newark,New Jersey,Miami Vue
2022-09-14,68.88,Trenton,New Jersey,Miami Vue
2022-09-14,6.0,Newark,New Jersey,Miami Vue
2022-09-14,355.92,Passaic,New Jersey,Miami Vue
2022-09-14,19.36,Hackensack,New Jersey,Miami Vue
2022-09-14,112.0,Trenton,New Jersey,Miami Vue
2022-09-14,40.55,Newark,New Jersey,Miami Vue
2022-09-14,28.92,East Orange,New Jersey,Miami Vue
2022-09-14,182.25,Hackensack,New Jersey,Miami Vue
2022-09-14,57.12,Cape May,New Jersey,Miami Vue
2022-09-14,10.16,East Orange,New Jersey,Miami Vue
2022-09-14,50.96,Bangor,Maine,Erbayne Middleton
2022-09-14,187.44,Lewiston,Maine,Erbayne Middleton
2022-09-14,43.3,Orono,Maine,Erbayne Middleton
2022-09-14,12.12,Lewiston,Maine,Erbayne Middleton
2022-09-14,111.9,Atlantic City,New Jersey,Miami Vue
2022-09-14,20.36,Bayonne,New Jersey,Miami Vue
2022-09-14,23.44,Bayonne,New Jersey,Miami Vue
2022-09-14,13.13,Cape May,New Jersey,Miami Vue
2022-09-14,263.88,South Portland,Maine,Erbayne Middleton
2022-09-15,48.96,Newark,New Jersey,Miami Vue
2022-09-15,280.28,New Brunswick,New Jersey,Miami Vue
2022-09-15,17.7,New Brunswick,New Jersey,Miami Vue
2022-09-15,961.14,Newark,New Jersey,Miami Vue
2022-09-15,113.43,Newark,New Jersey,Miami Vue
2022-09-15,20.36,Newark,New Jersey,Miami Vue
2022-09-15,6.02,Trenton,New Jersey,Miami Vue
2022-09-15,15.35,Vineland,New Jersey,Miami Vue
2022-09-15,2.4,Trenton,New Jersey,Miami Vue
2022-09-15,33.1,Trenton,New Jersey,Miami Vue
2022-09-15,19.48,Vineland,New Jersey,Miami Vue
2022-09-15,126.18,New Brunswick,New Jersey,Miami Vue
2022-09-15,1763.7,Trenton,New Jersey,Miami Vue
2022-09-15,14.0,Morristown,New Jersey,Miami Vue
2022-09-15,144.0,South Portland,Maine,Erbayne Middleton
2022-09-15,23.44,Montclair,New Jersey,Miami Vue
2022-09-15,223.8,Montclair,New Jersey,Miami Vue
2022-09-15,280.28,Bar Harbor,Maine,Erbayne Middleton
2022-09-15,272.24,Kennebunkport,Maine,Erbayne Middleton
2022-09-15,20.36,Lewiston,Maine,Erbayne Middleton
2022-09-15,244.9,South Portland,Maine,Erbayne Middleton
2022-09-15,280.28,South Portland,Maine,Erbayne Middleton
2022-09-15,10.1,Bangor,Maine,Erbayne Middleton
2022-09-15,698.8,Clifton,New Jersey,Miami Vue
2022-09-15,771.36,Hoboken,New Jersey,Miami Vue
2022-09-15,34.64,Jersey City,New Jersey,Miami Vue
2022-09-15,34.64,Jersey City,New Jersey,Miami Vue
2022-09-15,14.0,Jersey City,New Jersey,Miami Vue
2022-09-15,28.69,Bayonne,New Jersey,Miami Vue
2022-09-16,637.52,New Brunswick,New Jersey,Miami Vue
2022-09-16,134.56,New Brunswick,New Jersey,Miami Vue
2022-09-16,1161.14,Newark,New Jersey,Miami Vue
2022-09-16,253.4,Newark,New Jersey,Miami Vue
2022-09-16,296.6,Paterson,New Jersey,Miami Vue
2022-09-16,8.0,Passaic,New Jersey,Miami Vue
2022-09-16,57.12,Paterson,New Jersey,Miami Vue
2022-09-16,4.0,Paterson,New Jersey,Miami Vue
2022-09-16,40.55,Morristown,New Jersey,Miami Vue
2022-09-16,20.36,Newark,New Jersey,Miami Vue
2022-09-16,19.48,Montclair,New Jersey,Miami Vue
2022-09-16,132.3,Hackensack,New Jersey,Miami Vue
2022-09-16,26.52,Hackensack,New Jersey,Miami Vue
2022-09-16,187.44,East Orange,New Jersey,Miami Vue
2022-09-16,19.48,Clifton,New Jersey,Miami Vue
2022-09-16,34.64,Cape May,New Jersey,Miami Vue
2022-09-16,65.5,South Portland,Maine,Erbayne Middleton
2022-09-16,171.98,Bar Harbor,Maine,Erbayne Middleton
2022-09-16,1257.12,Bar Harbor,Maine,Erbayne Middleton
2022-09-16,24.28,Bangor,Maine,Erbayne Middleton
2022-09-16,303.52,Bangor,Maine,Erbayne Middleton
2022-09-16,28.69,Hoboken,New Jersey,Miami Vue
2022-09-17,14.32,Montclair,New Jersey,Miami Vue
2022-09-17,112.0,Morristown,New Jersey,Miami Vue
2022-09-17,76.86,Newark,New Jersey,Miami Vue
2022-09-17,346.68,Passaic,New Jersey,Miami Vue
2022-09-17,209.24,Passaic,New Jersey,Miami Vue
2022-09-17,189.0,Trenton,New Jersey,Miami Vue
2022-09-17,39.72,Trenton,New Jersey,Miami Vue
2022-09-17,24.28,Trenton,New Jersey,Miami Vue
2022-09-17,111.6,Trenton,New Jersey,Miami Vue
2022-09-17,113.43,Paterson,New Jersey,Miami Vue
2022-09-17,5.24,Hoboken,New Jersey,Miami Vue
2022-09-17,228.77,Clifton,New Jersey,Miami Vue
2022-09-17,28.69,East Orange,New Jersey,Miami Vue
2022-09-17,7.85,Cape May,New Jersey,Miami Vue
2022-09-17,10.16,Bayonne,New Jersey,Miami Vue
2022-09-17,698.8,Atlantic City,New Jersey,Miami Vue
2022-09-17,12.12,South Portland,Maine,Erbayne Middleton
2022-09-17,2.4,Orono,Maine,Erbayne Middleton
2022-09-17,66.0,Orono,Maine,Erbayne Middleton
2022-09-17,232.4,Lewiston,Maine,Erbayne Middleton
2022-09-17,187.44,Kennebunkport,Maine,Erbayne Middleton
2022-09-17,69.11,Kennebunkport,Maine,Erbayne Middleton
2022-09-18,76.36,Newark,New Jersey,Miami Vue
2022-09-18,17.7,Newark,New Jersey,Miami Vue
2022-09-18,24.2,Newark,New Jersey,Miami Vue
2022-09-18,296.6,Passaic,New Jersey,Miami Vue
2022-09-18,57.7,New Brunswick,New Jersey,Miami Vue
2022-09-18,171.98,Paterson,New Jersey,Miami Vue
2022-09-18,25.45,Trenton,New Jersey,Miami Vue
2022-09-18,195.09,Trenton,New Jersey,Miami Vue
2022-09-18,26.52,New Brunswick,New Jersey,Miami Vue
2022-09-18,272.24,Paterson,New Jersey,Miami Vue
2022-09-18,116.2,Vineland,New Jersey,Miami Vue
2022-09-18,12.0,Hoboken,New Jersey,Miami Vue
2022-09-18,126.18,Montclair,New Jersey,Miami Vue
2022-09-18,57.7,Cape May,New Jersey,Miami Vue
2022-09-18,23.44,Bayonne,New Jersey,Miami Vue
2022-09-18,23.44,Bayonne,New Jersey,Miami Vue
2022-09-18,164.2,Bayonne,New Jersey,Miami Vue
2022-09-18,1250.96,Bayonne,New Jersey,Miami Vue
2022-09-18,201.8,Atlantic City,New Jersey,Miami Vue
2022-09-18,241.4,Atlantic City,New Jersey,Miami Vue
2022-09-18,30.62,Kennebunkport,Maine,Erbayne Middleton
2022-09-18,50.96,Montclair,New Jersey,Miami Vue
2022-09-19,12.3,Newark,New Jersey,Miami Vue
2022-09-19,9.45,Hoboken,New Jersey,Miami Vue
2022-09-19,67.85,Morristown,New Jersey,Miami Vue
2022-09-19,66.0,Newark,New Jersey,Miami Vue
2022-09-19,2.4,Newark,New Jersey,Miami Vue
2022-09-19,201.8,East Orange,New Jersey,Miami Vue
2022-09-19,32.11,Trenton,New Jersey,Miami Vue
2022-09-19,254.9,Trenton,New Jersey,Miami Vue
2022-09-19,26.4,Trenton,New Jersey,Miami Vue
2022-09-19,215.77,Vineland,New Jersey,Miami Vue
2022-09-19,188.2,Paterson,New Jersey,Miami Vue
2022-09-19,221.48,East Orange,New Jersey,Miami Vue
2022-09-19,837.28,Newark,New Jersey,Miami Vue
2022-09-19,19.36,Clifton,New Jersey,Miami Vue
2022-09-19,24.28,Kennebunkport,Maine,Erbayne Middleton
2022-09-19,10.16,Lewiston,Maine,Erbayne Middleton
2022-09-19,47.61,Orono,Maine,Erbayne Middleton
2022-09-19,7.85,Orono,Maine,Erbayne Middleton
2022-09-19,12.4,South Portland,Maine,Erbayne Middleton
2022-09-19,603.5,Bangor,Maine,Erbayne Middleton
2022-09-19,13.13,Atlantic City,New Jersey,Miami Vue
2022-09-19,13.13,Atlantic City,New Jersey,Miami Vue
2022-09-19,10.16,Clifton,New Jersey,Miami Vue
2022-09-19,57.12,Clifton,New Jersey,Miami Vue
2022-09-19,10.1,Cape May,New Jersey,Miami Vue
2022-09-19,10.1,Cape May,New Jersey,Miami Vue
2022-09-20,132.3,Hoboken,New Jersey,Miami Vue
2022-09-20,112.0,Passaic,New Jersey,Miami Vue
2022-09-20,9.09,Passaic,New Jersey,Miami Vue
2022-09-20,6.0,Vineland,New Jersey,Miami Vue
2022-09-20,20.36,Newark,New Jersey,Miami Vue
2022-09-20,232.4,Newark,New Jersey,Miami Vue
2022-09-20,11.0,New Brunswick,New Jersey,Miami Vue
2022-09-20,7.85,Morristown,New Jersey,Miami Vue
2022-09-20,24.2,Montclair,New Jersey,Miami Vue
2022-09-20,24.2,Montclair,New Jersey,Miami Vue
2022-09-20,2.4,Jersey City,New Jersey,Miami Vue
2022-09-20,9.45,Newark,New Jersey,Miami Vue
2022-09-20,12.4,Hackensack,New Jersey,Miami Vue
2022-09-20,1275.44,Hackensack,New Jersey,Miami Vue
2022-09-20,24.28,East Orange,New Jersey,Miami Vue
2022-09-20,379.4,East Orange,New Jersey,Miami Vue
2022-09-20,27.61,Cape May,New Jersey,Miami Vue
2022-09-20,10.1,Bayonne,New Jersey,Miami Vue
2022-09-20,7.85,Atlantic City,New Jersey,Miami Vue
2022-09-20,50.96,Atlantic City,New Jersey,Miami Vue
2022-09-20,57.7,South Portland,Maine,Erbayne Middleton
2022-09-20,75.42,South Portland,Maine,Erbayne Middleton
2022-09-20,771.36,Bar Harbor,Maine,Erbayne Middleton
2022-09-20,10.1,Bangor,Maine,Erbayne Middleton
2022-09-20,183.48,Hoboken,New Jersey,Miami Vue
2022-09-21,24.2,Morristown,New Jersey,Miami Vue
2022-09-21,24.2,Morristown,New Jersey,Miami Vue
2022-09-21,241.4,New Brunswick,New Jersey,Miami Vue
2022-09-21,75.42,Newark,New Jersey,Miami Vue
2022-09-21,233.92,Vineland,New Jersey,Miami Vue
2022-09-21,1250.96,Paterson,New Jersey,Miami Vue
2022-09-21,253.4,Trenton,New Jersey,Miami Vue
2022-09-21,157.28,Trenton,New Jersey,Miami Vue
2022-09-21,219.3,Trenton,New Jersey,Miami Vue
2022-09-21,12.7,Passaic,New Jersey,Miami Vue
2022-09-21,29.81,Montclair,New Jersey,Miami Vue
2022-09-21,57.12,Montclair,New Jersey,Miami Vue
2022-09-21,207.85,Hoboken,New Jersey,Miami Vue
2022-09-21,281.43,Hoboken,New Jersey,Miami Vue
2022-09-21,683.36,Clifton,New Jersey,Miami Vue
2022-09-21,24.28,Bayonne,New Jersey,Miami Vue
2022-09-21,25.0,Bayonne,New Jersey,Miami Vue
2022-09-21,152.4,Atlantic City,New Jersey,Miami Vue
2022-09-21,9.09,South Portland,Maine,Erbayne Middleton
2022-09-21,219.3,Lewiston,Maine,Erbayne Middleton
2022-09-21,24.28,Lewiston,Maine,Erbayne Middleton
2022-09-21,24.28,Lewiston,Maine,Erbayne Middleton
2022-09-21,6.02,Bangor,Maine,Erbayne Middleton
2022-09-21,19.36,Jersey City,New Jersey,Miami Vue
2022-09-22,205.8,Jersey City,New Jersey,Miami Vue
2022-09-22,9.95,Jersey City,New Jersey,Miami Vue
2022-09-22,4.32,Montclair,New Jersey,Miami Vue
2022-09-22,8.45,New Brunswick,New Jersey,Miami Vue
2022-09-22,24.28,Trenton,New Jersey,Miami Vue
2022-09-22,771.36,Newark,New Jersey,Miami Vue
2022-09-22,228.77,Newark,New Jersey,Miami Vue
2022-09-22,204.58,Passaic,New Jersey,Miami Vue
2022-09-22,44.5,Trenton,New Jersey,Miami Vue
2022-09-22,7.85,Hoboken,New Jersey,Miami Vue
